save the children	university of split	2	trans-continental
save the children	university of edinburgh	6	trans-continental
save the children	universidade federal de pelotas	2	trans-continental
save the children	university college london	4	trans-continental
save the children	institute of tropical medicine antwerp	2	Unknown
university of lethbridge	university of south australia	2	trans-continental
university of lethbridge	university of waterloo	3	domestic
university of lethbridge	state university of new york at fredonia	2	international
royal children s hospital	max planck society	2	international
royal children s hospital	university college london	3	domestic
royal children s hospital	children s hospital at westmead	2	Unknown
royal children s hospital	international union against tuberculosis and lung disease	3	Unknown
university of brighton	charles university in prague	2	international
university of south australia	university of adelaide	5	domestic
humboldt university of berlin	potsdam institute for climate impact research	4	Unknown
leibniz association	university of gondar	2	Unknown
leibniz association	federal ministry of health	2	Unknown
university of zambia	university of washington	2	trans-continental
university of zambia	partners in health	2	international
university of wollongong	university of washington	2	trans-continental
ben gurion university of the negev	university of haifa	2	domestic
university of haifa	technion israel institute of technology	2	domestic
ifakara health institute	world vision international	2	trans-continental
university of michigan	university of washington	4	domestic
university of michigan	vanderbilt university	2	domestic
university of michigan	kwame nkrumah university of science and technology	3	trans-continental
university of michigan	national oceanic and atmospheric administration	2	Unknown
university of michigan	maastricht university	2	trans-continental
university of michigan	michigan state university	2	domestic
university of tasmania	national oceanic and atmospheric administration	3	Unknown
international union for conservation of nature and natural resources	birdlife international	2	Unknown
international union for conservation of nature and natural resources	conservation international	3	Unknown
international union for conservation of nature and natural resources	world wide fund for nature	2	Unknown
university of western sydney	international centre for diarrhoeal disease research bangladesh	2	Unknown
international centre for diarrhoeal disease research bangladesh	university of edinburgh	3	Unknown
international centre for diarrhoeal disease research bangladesh	brac university	2	Unknown
international centre for diarrhoeal disease research bangladesh	liverpool school of tropical medicine	2	Unknown
university of cambridge	university of washington	3	trans-continental
university of cambridge	university of california san francisco	2	trans-continental
university of cambridge	public health foundation of india	2	Unknown
university of cambridge	washington university in st louis	2	trans-continental
university of cambridge	world conservation monitoring centre	2	domestic
university of cambridge	university of hong kong	2	trans-continental
university of cambridge	bangor university	2	domestic
national research council	college of the north atlantic	2	domestic
national research council	hanyang university	2	trans-continental
national research council	university of turin	4	trans-continental
pompeu fabra university	university of barcelona	2	domestic
university of barcelona	tel aviv university	2	trans-continental
university of barcelona	autonomous university of barcelona	2	Unknown
university of barcelona	the chinese university of hong kong	2	trans-continental
university of barcelona	university of washington	2	trans-continental
university college london	wake forest university	2	trans-continental
university college london	bill melinda gates foundation	3	trans-continental
university college london	royal veterinary college	2	domestic
university college london	queen mary university of london	4	domestic
university college london	university of sheffield	2	domestic
university college london	max planck society	2	international
university college london	kenya medical research institute	2	trans-continental
university college london	international union against tuberculosis and lung disease	2	Unknown
university college london	potsdam institute for climate impact research	3	Unknown
university college london	bocconi university	2	international
university college london	public health foundation of india	2	Unknown
university college london	joint united nations programme on hiv aids	2	Unknown
university college london	international livestock research institute	2	trans-continental
university college london	university of washington	2	trans-continental
university college london	netherlands environmental assessment agency	2	Unknown
vanderbilt university	university of washington	2	domestic
vanderbilt university	university of connecticut	2	domestic
university of california san francisco	university of washington	6	domestic
university of california san francisco	assiut university	2	trans-continental
university of california san francisco	liverpool school of tropical medicine	2	trans-continental
university of california san francisco	lund university	2	trans-continental
university of california san francisco	university of connecticut	2	domestic
university of california san francisco	duke university	2	domestic
american museum of natural history	university of basel	2	trans-continental
university of kassel	helmholtz centre for environmental research ufz	2	Unknown
stockholm environment institute	royal institute of technology	2	Unknown
stockholm environment institute	duke university	2	Unknown
stockholm environment institute	potsdam institute for climate impact research	3	Unknown
royal institute of technology	sodertorn university	2	domestic
blekinge institute of technology	lund university	2	domestic
university of guelph	university of waterloo	2	domestic
university of minho	university of aveiro	2	Unknown
university of minho	instituto politecnico nacional	2	Unknown
university of johannesburg	university of otago	2	trans-continental
university of johannesburg	tshwane university of technology	2	domestic
universiti teknologi malaysia	university of south florida	2	trans-continental
university of warwick	queen mary university of london	2	domestic
university of warwick	liverpool school of tropical medicine	2	domestic
university of rome tor vergata	university of chile	2	Unknown
university of rome tor vergata	auckland university of technology	2	Unknown
university of salzburg	research studios austria	2	Unknown
maastricht university	radboud university nijmegen	2	international
maastricht university	maastricht university medical centre	2	international
university of khartoum	kassala university	2	domestic
liverpool school of tropical medicine	university of liverpool	3	domestic
liverpool school of tropical medicine	wellcome trust	3	domestic
liverpool school of tropical medicine	royal tropical institute	2	international
federal ministry of health	college of health sciences bahrain	2	trans-continental
federal ministry of health	university of gondar	3	trans-continental
joint united nations programme on hiv aids	georgetown university	2	Unknown
joint united nations programme on hiv aids	international hiv aids alliance	2	Unknown
plymouth state university	world conservation monitoring centre	2	trans-continental
institut de recherche pour le developpement	versailles saint quentin en yvelines university	2	trans-continental
institut de recherche pour le developpement	duke university	2	trans-continental
norwegian university of life sciences	united states department of agriculture	2	trans-continental
norwegian university of life sciences	sokoine university of agriculture	2	trans-continental
gembloux agro bio tech	university of liege	2	Unknown
united states department of agriculture	lancaster university	2	trans-continental
united states department of agriculture	washington state university	2	domestic
united states department of agriculture	cgiar	2	trans-continental
united states department of agriculture	duke university	2	domestic
london school of economics and political science	rand corporation	2	trans-continental
macquarie university	edith cowan university	2	domestic
bill melinda gates foundation	university of pittsburgh	2	domestic
bill melinda gates foundation	national university of rwanda	2	trans-continental
bill melinda gates foundation	university of washington	3	domestic
university of massachusetts boston	san francisco state university	4	domestic
population council	bayero university kano	2	trans-continental
australian museum	office of environment and heritage	2	domestic
australian museum	conservation international	2	trans-continental
beijing normal university	university of regina	5	trans-continental
beijing normal university	hebei normal university	2	domestic
beijing normal university	minzu university of china	2	domestic
beijing normal university	dongguan university of technology	2	domestic
beijing normal university	university of bologna	2	trans-continental
university of rhode island	university of washington	2	domestic
university of rhode island	duke university	2	domestic
university of rhode island	national oceanic and atmospheric administration	2	Unknown
university of rhode island	rutgers university	2	domestic
university of rhode island	conservation international	2	trans-continental
university of rhode island	san diego state university	2	domestic
university of rhode island	northumbria university	2	trans-continental
duke university	university of chicago	2	domestic
duke university	university of california los angeles	2	domestic
duke university	university of washington	5	domestic
duke university	national university of rwanda	2	trans-continental
duke university	university of pittsburgh	2	domestic
duke university	medical college of wisconsin	2	domestic
duke university	conservation international	3	trans-continental
duke university	national oceanic and atmospheric administration	4	Unknown
duke university	rutgers university	2	domestic
duke university	san diego state university	2	domestic
duke university	northumbria university	2	trans-continental
duke university	children s memorial hospital	2	Unknown
de la salle university	university of nottingham malaysia campus	2	international
michigan state university	university of florida	4	domestic
michigan state university	china west normal university	2	trans-continental
university of basel	swiss tropical and public health institute	10	domestic
university of basel	swiss federal institute of aquatic science and technology	2	Unknown
swiss tropical and public health institute	university of dar es salaam	2	trans-continental
university of washington	baylor college of medicine	3	domestic
university of washington	public health foundation of india	3	Unknown
university of washington	seattle children s	3	domestic
university of washington	university of florida	2	domestic
university of washington	health alliance international	2	trans-continental
university of washington	partners in health	3	trans-continental
university of washington	lund university	3	trans-continental
university of washington	umea university	2	trans-continental
university of washington	chinese center for disease control and prevention	3	Unknown
university of washington	peking university	2	trans-continental
university of washington	national oceanic and atmospheric administration	2	Unknown
university of washington	rutgers university	2	domestic
university of washington	conservation international	2	trans-continental
university of washington	san diego state university	2	domestic
university of washington	northumbria university	2	trans-continental
university of washington	children s memorial hospital	2	Unknown
university of washington	university of waterloo	2	international
baylor college of medicine	rice university	3	domestic
universiti tunku abdul rahman	university of malaya	2	domestic
universiti tunku abdul rahman	heriot watt university	2	trans-continental
universidade federal do rio grande do sul	universidade federal de santa maria	2	Unknown
birdlife international	conservation international	2	trans-continental
conservation international	national oceanic and atmospheric administration	3	Unknown
conservation international	rutgers university	2	trans-continental
conservation international	san diego state university	2	trans-continental
conservation international	northumbria university	2	trans-continental
conservation international	office of environment and heritage	2	trans-continental
conservation international	university of florida	2	trans-continental
university of malaya	universiti sains malaysia	3	domestic
university of malaya	auckland university of technology	2	trans-continental
university of malaya	national university of malaysia	3	domestic
university of malaya	green templeton college	2	trans-continental
max planck society	potsdam institute for climate impact research	4	Unknown
max planck society	ludwig maximilian university of munich	2	Unknown
max planck society	norwegian institute for air research	2	Unknown
max planck society	international union against tuberculosis and lung disease	2	Unknown
max planck society	university of leicester	2	international
max planck society	university of the basque country	2	international
max planck society	national museum of natural history	2	trans-continental
university of st gallen	business school lausanne	2	domestic
katholieke universiteit leuven	university of liege	2	Unknown
katholieke universiteit leuven	free university of brussels	2	Unknown
katholieke universiteit leuven	universite catholique de louvain	2	Unknown
pan american health organization	oswaldo cruz foundation	2	Unknown
international livestock research institute	cgiar	3	trans-continental
wellcome trust	john radcliffe hospital	2	domestic
university of ottawa	ottawa hospital research institute	2	Unknown
islamic azad university	islamic azad university of karaj	2	Unknown
university of chile	auckland university of technology	3	trans-continental
queen mary university of london	peking university	2	trans-continental
university of gottingen	kiel institute for the world economy	2	domestic
university of gottingen	helmholtz centre for environmental research ufz	2	Unknown
north china electric power university	university of regina	3	trans-continental
rothamsted research	game wildlife conservation trust	2	domestic
university of california los angeles	inter american development bank	2	domestic
university of south florida	university of south florida st petersburg	2	domestic
university of south florida	university of toledo	2	domestic
university of south florida	suny downstate medical center	2	Unknown
university of south florida	st luke s university health network	2	Unknown
university of south florida	university of florida	2	domestic
university of south florida	east carolina university	2	domestic
university of south florida	mercy medical center	2	domestic
university of south florida	summa health system	2	domestic
university of south florida	rutgers university	2	domestic
university of granada	university of la rioja	3	Unknown
university of granada	university of valladolid	2	Unknown
mahidol university	public health foundation of india	2	Unknown
queen s university	university of waterloo	3	international
washington state university	cgiar	2	trans-continental
washington state university	bioversity international	2	trans-continental
washington state university	international center for tropical agriculture	2	international
washington state university	sokoine university of agriculture	2	trans-continental
university of oklahoma	glenville state college	2	domestic
georgetown university law center	institute of tropical medicine antwerp	2	Unknown
university of adelaide	university of bristol	2	trans-continental
university of adelaide	royal tropical institute	2	trans-continental
institute of tropical medicine antwerp	university of edinburgh	3	Unknown
institute of tropical medicine antwerp	universite catholique de louvain	2	Unknown
university of pamplona	escuela colombiana de ingenieria	2	domestic
uppsala university	peking university	2	trans-continental
uppsala university	umea university	2	domestic
uppsala university	fudan university	2	trans-continental
free university of brussels	university of liege	2	Unknown
free university of brussels	universite catholique de louvain	2	Unknown
umea university	fudan university	2	trans-continental
san diego state university	mediterranea university of reggio calabria	2	Unknown
san diego state university	national oceanic and atmospheric administration	2	Unknown
san diego state university	rutgers university	2	domestic
san diego state university	northumbria university	2	trans-continental
university of edinburgh	peking university	5	trans-continental
university of edinburgh	newcastle university	2	domestic
university of edinburgh	public health foundation of india	3	Unknown
university of edinburgh	university of split	3	international
university of edinburgh	university of the philippines	2	trans-continental
university of edinburgh	china agricultural university	2	trans-continental
peking university	university of hong kong	2	domestic
peking university	university of regina	2	trans-continental
peking university	university of split	2	trans-continental
peking university	fudan university	2	domestic
peking university	china university of geosciences	2	domestic
peking university	chinese center for disease control and prevention	2	Unknown
university of alicante	universidad autonoma de yucatan	2	international
public health foundation of india	icahn school of medicine at mount sinai	3	Unknown
public health foundation of india	world heart federation	2	Unknown
icahn school of medicine at mount sinai	world heart federation	2	Unknown
murdoch university	north west university	3	trans-continental
national oceanic and atmospheric administration	rutgers university	2	Unknown
national oceanic and atmospheric administration	northumbria university	2	Unknown
national oceanic and atmospheric administration	marine biological association of the united kingdom	2	Unknown
national oceanic and atmospheric administration	university of south florida st petersburg	2	Unknown
national oceanic and atmospheric administration	atlantic oceanographic and meteorological laboratory	2	Unknown
centre for the aids programme of research in south africa	university of kwazulu natal	5	Unknown
university of kwazulu natal	north west university	3	trans-continental
university of kwazulu natal	university of the free state	2	domestic
empresa brasileira de pesquisa agropecuaria	federal university of para	2	Unknown
university of split	university of zagreb	2	domestic
royal tropical institute	university of bristol	2	international
kenya medical research institute	jomo kenyatta university of agriculture and technology	3	domestic
kenya medical research institute	college of health sciences bahrain	2	trans-continental
university of health and allied sciences	university of cape coast	2	domestic
national university of malaysia	universiti utara malaysia	2	domestic
bournemouth university	liverpool john moores university	3	domestic
college of health sciences bahrain	american public health association	2	Unknown
college of health sciences bahrain	university of gondar	2	trans-continental
college of health sciences bahrain	addis continental institute of public health	3	Unknown
college of health sciences bahrain	bahir dar university	2	trans-continental
hanoi school of public health	hanoi medical university	5	Unknown
hanoi school of public health	seoul national university hospital	2	Unknown
university of maryland baltimore	university of the west indies	2	international
university of calgary	dalhousie university	2	domestic
helmholtz centre for environmental research ufz	potsdam institute for climate impact research	3	Unknown
helmholtz centre for environmental research ufz	martin luther university of halle wittenberg	3	Unknown
helmholtz centre for environmental research ufz	international center for tropical agriculture	2	Unknown
university of szczecin	west pomeranian university of technology	2	Unknown
university of florida	national water and sewerage corporation	2	trans-continental
university of florida	university at buffalo	2	domestic
university of florida	university of hull	2	trans-continental
university of florida	university of toledo	2	domestic
university of florida	suny downstate medical center	2	Unknown
university of florida	st luke s university health network	3	Unknown
university of florida	east carolina university	2	domestic
university of florida	mercy medical center	2	domestic
university of florida	summa health system	2	domestic
university of florida	rutgers university	2	domestic
partners in health	national university of rwanda	2	international
trinity college	national university of ireland galway	2	international
ludwig maximilian university of munich	norwegian institute for air research	2	Unknown
universite catholique de louvain	university of liege	2	Unknown
morgan state university	city college of new york	2	domestic
netherlands environmental assessment agency	potsdam institute for climate impact research	6	Unknown
netherlands environmental assessment agency	national center for atmospheric research	2	Unknown
netherlands environmental assessment agency	joint global change research institute	2	Unknown
netherlands environmental assessment agency	bocconi university	2	Unknown
potsdam institute for climate impact research	national center for atmospheric research	3	Unknown
potsdam institute for climate impact research	joint global change research institute	2	Unknown
potsdam institute for climate impact research	pacific institute	2	Unknown
potsdam institute for climate impact research	graz university of technology	2	Unknown
potsdam institute for climate impact research	bocconi university	2	Unknown
university of waterloo	university of western ontario	2	international
university of waterloo	national dong hwa university	2	trans-continental
university of waterloo	simon fraser university	2	domestic
university of waterloo	state university of new york at fredonia	2	international
international institute for environment and development	bangladesh centre for advanced studies	2	Unknown
medecins sans frontieres	international union against tuberculosis and lung disease	4	Unknown
international union against tuberculosis and lung disease	children s hospital at westmead	2	Unknown
university of southern mississippi	fuzhou university	2	trans-continental
university of the west of england	university of bristol	2	domestic
university of alcala	martin luther university of halle wittenberg	2	Unknown
university of alcala	global biodiversity information facility	2	trans-continental
university of alcala	florida museum of natural history	3	domestic
tata institute of social sciences	international institute for population sciences	6	Unknown
tata institute of social sciences	indian institute of technology roorkee	4	domestic
international institute for population sciences	indian institute of technology roorkee	4	Unknown
cayetano heredia university	qimr berghofer medical research institute	2	Unknown
university of bradford	coventry university	2	domestic
linkoping university	university of the basque country	2	international
university of valencia	university of palermo	2	trans-continental
university of valencia	university of newcastle	2	trans-continental
university of porto	kaduna state university	2	trans-continental
university of porto	united nations office on drugs and crime	2	trans-continental
punjabi university	baba banda singh bahadur engineering college	2	domestic
heidelberg university	university of kiel	2	trans-continental
heidelberg university	kiel institute for the world economy	2	trans-continental
oswaldo cruz foundation	rio de janeiro state university	2	Unknown
oswaldo cruz foundation	federal university of bahia	3	Unknown
martin luther university of halle wittenberg	international center for tropical agriculture	2	Unknown
martin luther university of halle wittenberg	global biodiversity information facility	2	Unknown
martin luther university of halle wittenberg	florida museum of natural history	2	Unknown
university of osnabruck	york university	2	trans-continental
university of osnabruck	oko institut	2	domestic
university of osnabruck	city college of new york	2	trans-continental
york university	oko institut	2	trans-continental
international institute for sustainable development	manhattan college	2	Unknown
university of the free state	walter sisulu university	2	domestic
indian institute of technology guwahati	walchand institute of technology	2	Unknown
university of connecticut	massachusetts eye and ear infirmary	2	domestic
university of connecticut	vanderbilt university medical center	2	domestic
university of science and technology sana a	babol noshirvani university of technology	2	international
university of vermont	cgiar	2	trans-continental
united nations office on drugs and crime	kaduna state university	2	trans-continental
international center for tropical agriculture	bioversity international	2	trans-continental
international center for tropical agriculture	cgiar	2	trans-continental
ansaldo sts	enea	3	trans-continental
university of kiel	kiel institute for the world economy	5	domestic
university of belgrade	university of east sarajevo	2	Unknown
university of regina	capital university of economics and business	2	trans-continental
university of regina	dongguan university of technology	2	trans-continental
vilnius gediminas technical university	pedagogical university	2	trans-continental
council for scientific and industrial research	new york blood center	2	Unknown
national chin yi university of technology	chaoyang university of technology	2	domestic
east carolina university	university of toledo	2	domestic
east carolina university	suny downstate medical center	2	Unknown
east carolina university	st luke s university health network	2	Unknown
east carolina university	mercy medical center	2	domestic
east carolina university	summa health system	2	domestic
east carolina university	rutgers university	2	domestic
atlantic oceanographic and meteorological laboratory	university of south florida st petersburg	2	Unknown
university of port harcourt	university of nigeria nsukka	2	domestic
university of leicester	leeds beckett university	2	domestic
university of nigeria nsukka	covenant university	2	domestic
ikerbasque	energy institute	2	Unknown
tallinn university of technology	kazan federal university	2	trans-continental
cgiar	bioversity international	2	international
cgiar	international center for agricultural research in the dry areas	2	trans-continental
addis continental institute of public health	university of gondar	2	Unknown
rutgers university	northumbria university	2	trans-continental
rutgers university	university of toledo	2	domestic
rutgers university	suny downstate medical center	2	Unknown
rutgers university	st luke s university health network	2	Unknown
rutgers university	mercy medical center	2	domestic
rutgers university	summa health system	2	domestic
university at buffalo	suny downstate medical center	2	Unknown
hanoi university	hanoi medical university	2	domestic
pace university	touro college	2	domestic
bioversity international	international center for agricultural research in the dry areas	2	trans-continental
instituto de salud carlos iii	autonomous university of madrid	2	Unknown
hanoi medical university	seoul national university hospital	2	international
sultan qaboos university	helwan university	2	trans-continental
global biodiversity information facility	florida museum of natural history	2	trans-continental
amrita vishwa vidyapeetham	etseib	2	trans-continental
university of toledo	suny downstate medical center	2	Unknown
university of toledo	st luke s university health network	2	Unknown
university of toledo	mercy medical center	2	domestic
university of toledo	summa health system	2	domestic
suny downstate medical center	st luke s university health network	2	Unknown
suny downstate medical center	mercy medical center	2	Unknown
suny downstate medical center	summa health system	2	Unknown
st luke s university health network	mercy medical center	2	Unknown
st luke s university health network	summa health system	2	Unknown
mercy medical center	summa health system	2	domestic
