Header
stanford university	international water management institute	2	['2017', '2016']	trans-continental
stanford university	international center for agricultural research in the dry areas	2	['2017', '2016']	trans-continental
stanford university	stockholm resilience centre	2	['2016', '2016']	trans-continental
stanford university	brigham and women s hospital	2	['2017', '2017']	domestic
stanford university	university of florida	3	['2017', '2017', '2018']	domestic
stanford university	michigan state university	2	['2017', '2018']	domestic
stanford university	international center for tropical agriculture	2	['2016', '2018']	domestic
stanford university	university of twente	2	['2016', '2018']	trans-continental
stanford university	washington state university	2	['2016', '2018']	domestic
university of california	harvard university	3	['2013', '2012', '2018']	domestic
university of california	university of nottingham	2	['2015', '2011']	trans-continental
university of california	world health organization	2	['2008', '2018']	domestic
university of california	charles sturt university	2	['2017', '2017']	international
portland state university	oregon state university	2	['2014', '2012']	domestic
portland state university	university of colorado boulder	2	['2010', '2018']	domestic
oregon state university	columbia university	2	['2016', '2017']	domestic
oregon state university	wageningen university and research centre	2	['2016', '2017']	trans-continental
oregon state university	university of florida	2	['2016', '2017']	domestic
ghent university	free university of brussels	3	['2009', '2014', '2018']	domestic
ghent university	university of liege	2	['2014', '2018']	domestic
ghent university	katholieke universiteit leuven	2	['2014', '2018']	domestic
ghent university	universite catholique de louvain	2	['2014', '2018']	domestic
ghent university	czech university of life sciences prague	2	['2013', '2018']	international
ghent university	johns hopkins university	2	['2013', '2018']	trans-continental
ghent university	harvard university	2	['2013', '2018']	trans-continental
ghent university	university of copenhagen	2	['2013', '2018']	international
ghent university	university of the witwatersrand	2	['2013', '2018']	trans-continental
ghent university	world health organization	2	['2017', '2018']	trans-continental
ghent university	university of antwerp	2	['2018', '2019']	domestic
umm al qura university	birla institute of technology and science	2	['2014', '2014']	international
teri university	international institute for applied systems analysis	2	['2014', '2017']	trans-continental
utrecht university	nyenrode business university	3	['2013', '2014', '2015']	domestic
utrecht university	netherlands environmental assessment agency	11	['2015', '2014', '2017', '2016', '2016', '2017', '2017', '2018', '2018', '2019', '2018']	domestic
utrecht university	wageningen university and research centre	8	['2015', '2015', '2016', '2017', '2017', '2018', '2018', '2019']	domestic
utrecht university	potsdam institute for climate impact research	7	['2014', '2017', '2016', '2017', '2017', '2018', '2018']	international
utrecht university	national center for atmospheric research	3	['2014', '2012', '2017']	trans-continental
utrecht university	joint global change research institute	2	['2014', '2016']	trans-continental
utrecht university	world bank	2	['2014', '2018']	trans-continental
utrecht university	university of amsterdam	5	['2013', '2016', '2017', '2017', '2018']	domestic
utrecht university	delft university of technology	2	['2012', '2018']	domestic
utrecht university	university of washington	2	['2012', '2017']	trans-continental
utrecht university	university of reading	2	['2012', '2017']	international
utrecht university	keio university	2	['2016', '2017']	trans-continental
utrecht university	international institute for applied systems analysis	7	['2016', '2016', '2018', '2017', '2018', '2019', '2018']	international
utrecht university	commonwealth scientific and industrial research organisation	2	['2016', '2017']	trans-continental
utrecht university	chinese academy of sciences	2	['2016', '2017']	trans-continental
utrecht university	national institute for environmental studies	3	['2016', '2017', '2018']	trans-continental
